date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:06:54	99576/99576	---M-Z	200	added ('OK')	text/css	etag:W/%225eba2b62-184f8%22	https://neuroqa.com/assets/css/style.css	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/css/style.css	(from https://neuroqa.com/)
22:06:54	13253/13253	---M-Z	200	added ('OK')	text/css	etag:W/%225eba2b62-33c5%22	https://neuroqa.com/assets/css/responsive.css	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/css/responsive.css	(from https://neuroqa.com/)
22:06:55	58127/58127	---M-Z	200	added ('OK')	text/html	etag:W/%225eba2b62-e30f%22	https://neuroqa.com/index.html	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/index-2.html	(from https://neuroqa.com/)
22:06:55	3297/3297	---M--	200	added ('OK')	image/png	etag:%225eba2b62-ce1%22	https://neuroqa.com/assets/images/logooo.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/logooo.png	(from https://neuroqa.com/)
22:06:55	11938/11938	---M-Z	200	added ('OK')	text/html	etag:W/%225eba2b62-2ea2%22	https://neuroqa.com/about_us.html	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/about_us.html	(from https://neuroqa.com/)
22:06:55	12271/12271	---M-Z	200	added ('OK')	text/html	etag:W/%225eba2b62-2fef%22	https://neuroqa.com/careers.html	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/careers.html	(from https://neuroqa.com/)
22:06:56	26003/26003	---M-Z	200	added ('OK')	text/html	etag:W/%225eba2b62-6593%22	https://neuroqa.com/content.html	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/content.html	(from https://neuroqa.com/)
22:06:56	528991/528991	---M--	200	added ('OK')	image/png	etag:%225eba2b62-8125f%22	https://neuroqa.com/assets/images/main_img.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/main_img.png	(from https://neuroqa.com/)
22:06:57	201273/201273	---MCZ	200	added ('OK')	text/html	etag:W/%2231239-gH+B6kJSjPJi7tVffxltyDbryKE%22	https://medium.com/@lana.bozanic/introducing-neuroqa-9d368ee1233d	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/medium.com/@lana.bozanic/introducing-neuroqa-9d368ee1233d.html	(from https://neuroqa.com/)
22:06:58	313587/313587	---M--	200	added ('OK')	image/png	etag:%225eba2b62-4c8f3%22	https://neuroqa.com/assets/images/happy_peeps_3.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/happy_peeps_3.png	(from https://neuroqa.com/)
22:06:58	64185/64185	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Oct%202020%2003:06:59%20GMT	https://drive.google.com/file/d/1WGczrppaNcU-stYa-HbfJPVEoQxeB2Ft/view?usp=sharing	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/drive.google.com/file/d/1WGczrppaNcU-stYa-HbfJPVEoQxeB2Ft/view7d09.html	(from https://neuroqa.com/)
22:06:59	14171/14171	---M--	200	added ('OK')	image/png	etag:%225eba2b62-375b%22	https://neuroqa.com/assets/images/shape/pattern-3.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/shape/pattern-3.png	(from https://neuroqa.com/)
22:06:59	227139/227139	---M--	200	added ('OK')	image/png	etag:%225eba2b62-37743%22	https://neuroqa.com/assets/images/sciency_pic_2.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/sciency_pic_2.png	(from https://neuroqa.com/)
22:06:59	97163/97163	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-17b8b%22	https://neuroqa.com/assets/js/jquery.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/jquery.js	(from https://neuroqa.com/)
22:06:59	20494/20494	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-500e%22	https://neuroqa.com/assets/js/popper.min.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/popper.min.js	(from https://neuroqa.com/)
22:07:00	60010/60010	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-ea6a%22	https://neuroqa.com/assets/js/bootstrap.min.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/bootstrap.min.js	(from https://neuroqa.com/)
22:07:00	85303/85303	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-14d37%22	https://neuroqa.com/assets/js/owl.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/owl.js	(from https://neuroqa.com/)
22:07:00	6299/6299	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-189b%22	https://neuroqa.com/assets/js/wow.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/wow.js	(from https://neuroqa.com/)
22:07:00	36157/36157	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-8d3d%22	https://neuroqa.com/assets/js/validation.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/validation.js	(from https://neuroqa.com/)
22:07:01	154104/154104	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-259f8%22	https://neuroqa.com/assets/js/jquery.fancybox.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/jquery.fancybox.js	(from https://neuroqa.com/)
22:07:01	4228/4228	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-1084%22	https://neuroqa.com/assets/js/appear.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/appear.js	(from https://neuroqa.com/)
22:07:01	40547/40547	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-9e63%22	https://neuroqa.com/assets/js/scrollbar.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/scrollbar.js	(from https://neuroqa.com/)
22:07:01	11789/11789	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-2e0d%22	https://neuroqa.com/assets/js/tilt.jquery.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/tilt.jquery.js	(from https://neuroqa.com/)
22:07:02	2765/2765	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-acd%22	https://neuroqa.com/assets/js/jQuery.style.switcher.min.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/jQuery.style.switcher.min.js	(from https://neuroqa.com/)
22:07:02	12289/12289	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-3001%22	https://neuroqa.com/assets/js/plugins.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/plugins.js	(from https://neuroqa.com/)
22:07:02	360/360	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-168%22	https://neuroqa.com/assets/js/text_animation.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/text_animation.js	(from https://neuroqa.com/)
22:07:02	11745/11745	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-2de1%22	https://neuroqa.com/assets/js/script.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/script.js	(from https://neuroqa.com/)
22:07:03	51/51	---MCZ	200	added ('OK')	text/plain	date:Mon,%2012%20Oct%202020%2003:07:04%20GMT	https://fonts.googleapis.com/robots.txt		(from https://neuroqa.com/)
22:07:03	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/fonts/fa-brands-400.eot	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-brands-400.eot	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:03	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/assets/fonts/fa-brands-400.eot?	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-brands-400d41d.eot	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:03	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/fonts/fa-brands-400.woff2	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-brands-400.woff2	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:04	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/assets/fonts/fa-brands-400.woff	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-brands-400.woff	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:04	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/assets/fonts/fa-brands-400.ttf	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-brands-400.ttf	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:04	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/assets/fonts/fa-brands-400.svg	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-brands-400.svg	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:04	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/assets/fonts/fa-regular-400.eot	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-regular-400.eot	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:05	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/fonts/fa-regular-400.eot?	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-regular-400d41d.eot	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:05	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/assets/fonts/fa-regular-400.woff2	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-regular-400.woff2	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:05	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/fonts/fa-regular-400.woff	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-regular-400.woff	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:05	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/fonts/fa-regular-400.ttf	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-regular-400.ttf	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:05	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/fonts/fa-regular-400.svg	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-regular-400.svg	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:06	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/assets/fonts/fa-solid-900.eot	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-solid-900.eot	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:06	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/assets/fonts/fa-solid-900.eot?	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-solid-900d41d.eot	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:06	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/assets/fonts/fa-solid-900.woff2	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-solid-900.woff2	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:06	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/assets/fonts/fa-solid-900.woff	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-solid-900.woff	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:07	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/fonts/fa-solid-900.ttf	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-solid-900.ttf	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:07	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/assets/fonts/fa-solid-900.svg	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/fa-solid-900.svg	(from https://neuroqa.com/assets/css/font-awesome-all.css)
22:07:07	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/assets/fonts/Flaticon.eot	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/Flaticon.eot	(from https://neuroqa.com/assets/css/flaticon.css)
22:07:07	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/assets/fonts/Flaticon.eot?	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/Flaticond41d.eot	(from https://neuroqa.com/assets/css/flaticon.css)
22:07:08	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/assets/fonts/Flaticon.woff2	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/Flaticon.woff2	(from https://neuroqa.com/assets/css/flaticon.css)
22:07:08	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/fonts/Flaticon.woff	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/Flaticon.woff	(from https://neuroqa.com/assets/css/flaticon.css)
22:07:08	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/fonts/Flaticon.ttf	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/Flaticon.ttf	(from https://neuroqa.com/assets/css/flaticon.css)
22:07:08	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/fonts/Flaticon.svg	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/fonts/Flaticon.svg	(from https://neuroqa.com/assets/css/flaticon.css)
22:07:09	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/css/owl.video.play.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/css/owl.video.play.png	(from https://neuroqa.com/assets/css/owl.css)
22:07:09	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/images/preloader.gif	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/preloader.gif	(from https://neuroqa.com/assets/css/imagebg.css)
22:07:09	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/images/shape/pattern.jpg	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/shape/pattern.jpg	(from https://neuroqa.com/assets/css/imagebg.css)
22:07:11	775975/775975	---M--	200	added ('OK')	image/png	etag:%225eba2b62-bd727%22	https://neuroqa.com/assets/images/pattern.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/pattern.png	(from https://neuroqa.com/about_us.html)
22:07:11	575934/575934	---M--	200	added ('OK')	image/jpeg	etag:%225eba2b62-8c9be%22	https://neuroqa.com/assets/images/xtina.jpg	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/xtina.jpg	(from https://neuroqa.com/about_us.html)
22:07:11	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/miketaylor101.github.io	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/miketaylor101.github.io	(from https://neuroqa.com/about_us.html)
22:07:11	645939/645939	---M--	200	added ('OK')	image/jpeg	etag:%225eba2b62-9db33%22	https://neuroqa.com/assets/images/lana.jpg	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/lana.jpg	(from https://neuroqa.com/about_us.html)
22:07:11	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/images/shape/pattern-18.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/shape/pattern-18.png	(from https://neuroqa.com/content.html)
22:07:12	348191/348191	---M--	200	added ('OK')	image/png	etag:%225eba2b62-5501f%22	https://neuroqa.com/assets/images/mikey-headshot.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/mikey-headshot.png	(from https://neuroqa.com/about_us.html)
22:07:12	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://neuroqa.com/blog-details.html	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/blog-details.html	(from https://neuroqa.com/content.html)
22:07:13	591526/591526	---M--	200	added ('OK')	image/png	etag:%225eba2b62-906a6%22	https://neuroqa.com/assets/images/neuroqa-vid.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/neuroqa-vid.png	(from https://neuroqa.com/content.html)
22:07:13	1207325/1207325	---M--	200	added ('OK')	image/png	etag:%225eba2b62-126c1d%22	https://neuroqa.com/assets/images/neuroqa-article.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/neuroqa-article.png	(from https://neuroqa.com/content.html)
22:07:13	344466/344466	---M--	200	added ('OK')	image/png	etag:%225eba2b62-54192%22	https://neuroqa.com/assets/images/mikey-microbiome.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/mikey-microbiome.png	(from https://neuroqa.com/content.html)
22:07:13	5232/5232	---M--	200	added ('OK')	image/png	etag:%225eba2b62-1470%22	https://neuroqa.com/assets/images/shape/pattern-7.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/shape/pattern-7.png	(from https://neuroqa.com/content.html)
22:07:13	335806/335806	---M--	200	added ('OK')	image/png	etag:%225eba2b62-51fbe%22	https://neuroqa.com/assets/images/mikey-review.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/mikey-review.png	(from https://neuroqa.com/content.html)
22:07:13	3346/3346	---M--	200	added ('OK')	image/png	etag:%225eba2b62-d12%22	https://neuroqa.com/assets/images/shape/pattern-8.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/shape/pattern-8.png	(from https://neuroqa.com/content.html)
22:07:14	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/blog-masonry.html	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/blog-masonry.html	(from https://neuroqa.com/content.html)
22:07:14	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f74c501-247b%22	https://neuroqa.com/assets/images/footer-logo.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/images/footer-logo.png	(from https://neuroqa.com/content.html)
22:07:14	37779/37779	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eba2b62-9393%22	https://neuroqa.com/assets/js/isotope.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/neuroqa.com/assets/js/isotope.js	(from https://neuroqa.com/content.html)
22:07:15	197/197	---MCZ	200	added ('OK')	text/plain	etag:W/%227dc84664e4aa13b9ad825bb985de5b0b%22	https://medium.com/robots.txt		(from https://neuroqa.com/)
22:07:16	344716/344716	---M-Z	200	added ('OK')	text/javascript	etag:%220a4abdbfe90ef139533e5f557f471a98%22	https://cdn.optimizely.com/js/16180790160.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/cdn.optimizely.com/js/16180790160.js	(from https://medium.com/@lana.bozanic/introducing-neuroqa-9d368ee1233d)
22:07:16	3372/3372	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://cdn-images-1.medium.com/fit/c/152/152/1*8I-HPL0bfoIzGied-dzOvA.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/cdn-images-1.medium.com/fit/c/152/152/1_8I-HPL0bfoIzGied-dzOvA.png	(from https://medium.com/@lana.bozanic/introducing-neuroqa-9d368ee1233d)
22:07:16	2516/2516	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://cdn-images-1.medium.com/fit/c/120/120/1*8I-HPL0bfoIzGied-dzOvA.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/neuroqa/cdn-images-1.medium.com/fit/c/120/120/1_8I-HPL0bfoIzGied-dzOvA.png	(from https://medium.com/@lana.bozanic/introducing-neuroqa-9d368ee1233d)
